Name	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22
SMIM17	-0.457538798	-0.252365287	-0.086508886	0.020848982	1.557555501	-0.673438398	0.411620258	1.241012492	0.604664391	-0.351988874	1.446882601	-0.751197966	0.253068631	-0.008157904	0.316039235	-0.178159799	1.203462435	-0.257887775	0.200372717	2.680222372	-0.153279691	-0.367525707
SMPD1	-1.65782439	-0.181351845	1.387934643	-0.991083474	0.020187601	-0.440845294	-1.90262221	-0.297314915	0.223362514	0.325443374	0.577158197	1.061914288	-0.541664125	0.317733768	0.15035077	1.082387397	0.225146042	0.899219154	-0.185344791	-0.783766881	1.881243247	-1.891197285
SMPD3	-0.557904334	0.359275945	0.707327204	-0.964446662	0.400099932	-1.543341846	-1.121504713	-0.859680448	0.892861701	0.135264581	-0.610115822	1.207126478	-0.561830087	0.921253945	0.192403328	1.707297709	0.767045804	1.968965566	-0.300189993	-0.088840827	1.640307845	-1.406103872
SNAI1	2.794626807	-0.735319242	-0.964701197	2.131673086	-0.635319084	-0.636405612	-1.21130632	-0.479042462	-0.716021928	-0.225338829	0.503620589	-0.129850811	0.53591137	1.200444382	-1.038653911	-1.371501575	-0.900502603	-1.180965345	-0.185730371	0.737703311	0.117613692	1.126040726
SNORA21	-0.077136044	-0.53767955	-1.155127858	-0.031469882	-0.762052005	-0.784201652	-0.6894015	-0.686534185	-0.198190204	0.032846196	0.194594844	0.046876534	-1.479628058	-0.141008551	-0.067480195	-0.986511373	0.41570115	-0.756803495	-0.487844836	-0.583149712	-1.480519788	0.154959951
SNRK	0.384875256	0.020492713	1.724293972	1.07172586	1.367020872	2.549029373	0.295873986	0.486784778	2.174349804	-1.039823508	1.790303991	0.38549413	0.180543993	0.73879972	-0.508438014	0.740041799	0.391607209	-3.93E-04	1.137267184	0.021570144	2.008947358	0.618330422
SNRPD3	0.584991405	0.116524898	-1.445564707	-0.835877776	-1.206282901	-1.415353911	-1.492208226	0.540707534	-0.54352505	1.825513854	-1.153566885	-0.441674562	1.483593187	-0.261045965	-1.748920006	-1.777465043	-0.174098728	0.314686942	-0.247560295	2.774396523	-1.872128814	0.174498679
SNX25	-0.217615362	0.063708696	-0.081749217	-0.179011087	-0.143414483	0.694661671	2.701659957	1.288115128	0.351119351	-1.062488748	-0.738866071	-1.975718215	0.869908218	-0.494096754	-0.85077285	0.613409938	-0.443487011	-1.114411748	0.573615962	0.925998291	-0.029668888	2.461748615
SNX7	-3.263787307	0.987188194	0.571974254	-1.037784937	0.701703291	-0.51842352	0.493808506	0.04479013	-0.355995652	0.364949807	-0.019361468	-0.296010084	-0.641043858	0.637917431	-0.223612246	0.648481427	0.320998199	1.205501409	-0.552730161	1.10240586	0.210761406	-0.505507118
SOX12	0.874832905	-0.574129332	-0.839478144	-0.242737352	0.024803683	-0.79090799	0.532608479	2.112514249	-0.25471817	-0.419242184	0.019562508	0.023407825	1.485454078	-0.582315082	-1.019607464	-2.007494626	-1.495664264	-0.990748925	-1.037175044	0.821935858	-0.588573522	0.524499981
SOX3	2.210385292	-0.869296845	-0.546017212	0.27503757	-1.030962131	0.536100671	-1.735026262	-0.248297789	-0.0835388	-0.867281664	1.539508993	1.611417371	-0.360531922	-0.426003671	-0.462962523	-1.278142486	-0.612192829	-0.359150613	-0.907387525	0.751097241	-1.52246147	0.443154265
SPIN4	-0.732901845	1.200124419	0.241562337	-1.614586385	1.301104077	0.113009324	-1.606284505	-1.127749158	0.056611437	-1.686694896	-1.946586108	-0.349609603	1.474993935	-0.071904258	-1.541094255	0.125892244	-0.22070555	0.34843059	1.348912203	2.085456261	-1.189133448	0.849087449
SPNS3	2.621297654	-0.767884075	0.374543875	2.07758321	-0.603873993	-0.894417349	-0.92465826	-0.699422608	-0.135847314	-0.86313513	-0.16174991	0.633047117	-9.89E-05	-0.772695862	-0.880512233	-2.817140864	-0.984590037	-0.369249146	-0.154105314	-0.139886539	0.636725534	-0.514483308
SPPL2A	-1.918664128	0.705329233	1.50650701	-1.158673313	0.771967733	-1.004217016	-2.164430198	-0.923313111	0.493818531	1.092789826	-0.049243859	0.958946052	-1.447448455	0.949423297	0.645992124	1.789120281	0.614553399	1.40741561	0.77257617	-1.542255963	2.162022744	-0.324258759
SPRY4-IT1	-2.202339525	-1.107445569	-0.539282352	-0.35416887	0.448575415	-1.043872186	-0.359314772	0.067065524	-0.521596926	1.70582534	0.456464252	0.911122961	-0.913760793	-0.264218438	-1.321546157	-0.256587338	-0.187992909	-0.809209739	-0.053501988	1.441368799	0.638109895	0.081165942
SRPK2	0.681281507	-0.028387093	-0.604336233	1.286428412	0.217113962	0.363340027	1.931407574	1.414280091	-0.429467419	-1.776871332	-1.532875931	-0.237777901	0.960560416	0.223888938	-0.911584383	-0.083216571	0.469691256	-1.538325862	-0.33233255	-0.507691669	-0.880216495	1.466209843
SRSF12	1.653479774	0.089781773	-2.56558933	-0.382856166	-0.068606484	-0.630338777	0.399316457	-0.120429644	-0.122043325	-1.143787252	-0.725130296	-0.366664454	-0.306610313	0.359195918	0.020623671	-0.681816678	0.953905229	1.480425591	-0.230927361	1.376068133	1.285446398	-0.58870165
STAM2	-2.352787756	1.384600665	1.130674551	-1.665255993	0.763494153	-0.237090744	0.338631499	-0.394533431	0.498492015	-0.295559334	-0.534319488	0.379949527	0.192834512	0.268752957	0.367547285	1.58371075	0.649069319	1.730369183	0.661946946	-0.30861024	0.332757321	0.455435819
STAU1	-2.211813664	0.48769248	0.272306126	-1.312609727	-0.889023618	-0.332080537	0.917117253	-0.414425491	-0.911015383	0.094300637	-0.861740068	-0.370862979	0.547883623	0.015304263	-0.624308932	0.114013206	-0.213016676	0.279748875	1.292178958	1.245308941	-0.005952153	1.142576483
STIP1	0.630571353	-1.155594939	-1.198404172	-0.302028733	-1.391664709	-0.159097842	0.557249339	0.486438711	-0.374369579	0.607193754	-0.480330785	0.096134448	0.586837776	-0.563268142	-1.885547625	-2.300427171	-0.651322716	0.469461409	0.987624751	-0.60196642	-1.96912837	-0.203316046
STK17A	1.771021143	-0.547787652	-0.564526737	0.789322901	-0.261883264	2.108187405	-1.712806748	1.251104511	2.093615244	-0.030983272	0.48425357	-0.954076826	0.402357063	0.395555228	-0.125955567	0.669513469	0.458190794	0.996212674	1.530032911	-1.80344306	0.698771011	1.4585441
STK26	0.258297521	-0.59331976	0.182226593	-0.064833289	0.371996269	0.499470164	-1.906960711	0.083457431	0.757285197	-0.993426524	-1.572308784	0.140507026	0.231492082	-0.392341868	-1.045854553	-0.565475363	-0.254929513	0.710435025	2.708610244	1.700142668	-1.071216742	1.856020255
STOML2	-0.98107067	0.380752523	-0.744207491	-1.755606912	-0.564152645	-1.071465468	0.448162339	-0.62934929	-0.891560644	0.804845218	-1.610270593	-0.05909718	0.609546634	-0.570791053	-1.390101415	-0.905080059	-0.727327915	-0.296474442	-0.662379361	1.551310061	-1.350690941	0.918637588
STX10	0.974331469	-0.77698056	-0.301705412	-1.058073791	-2.351962957	-0.336386314	-0.247389275	0.590639172	-0.559201142	0.867036547	0.201121911	-1.20624837	0.397751034	-0.365458244	-1.418058915	-1.607247158	-2.415768692	-0.94548088	-0.75451048	-0.223946026	-2.188892511	0.901680101
STXBP1	-0.479684478	-0.125359297	0.481877162	0.357566662	0.833860294	1.647837548	1.898631994	0.120783562	-0.651380473	-0.664248936	0.158409793	-0.219696221	1.663572221	-0.209002708	-0.553176633	-0.092155628	-0.170596625	-0.653582613	0.450281074	1.768747414	-0.489087517	1.10895574
SUGT1	-1.550651408	-0.447965011	0.508842513	-1.568206385	0.863022751	-0.300749523	-0.547191905	-1.044330149	0.039738436	-0.700479994	-1.848864946	-0.396377428	0.323271724	-0.180245269	-1.526946831	-0.903338411	-0.989015679	-0.106473989	1.127895074	0.994288594	-0.470356813	3.695881938
SUV420H1	-2.453960032	0.05573045	1.125497052	-0.104581731	0.278073406	0.482728018	-0.245654525	0.006536453	-0.637330142	0.90493607	0.004904282	0.869081878	-0.65857917	-0.082673684	0.025646509	1.452318482	1.540662053	0.380635366	0.7667003	-1.916871015	0.925526109	-0.971155806
SUZ12	-1.509588171	0.449381532	-0.574878473	-0.815151816	1.660485947	1.627683253	0.572601191	-0.091035716	1.326623025	-0.937308122	-0.621156232	0.118562433	1.416561779	-0.595991528	-1.607367698	-0.461965723	-0.286134152	0.164784941	0.159489711	1.35660545	-0.422398493	0.981131224
SYNE2	-1.708315993	0.517031497	0.184895905	-0.521498645	-0.214295235	0.237898228	-1.270623742	-1.001287285	0.449817261	0.839901565	-0.411191248	0.24896509	1.062214392	0.248419463	1.245506911	0.678310112	1.610084133	0.941345749	0.452251329	-0.470367212	-0.708412398	-2.554399419
SYNJ1	-1.599594423	1.568163313	0.645628409	-0.432915358	1.913031269	1.590603618	-0.40027573	0.297883463	0.769985642	-0.409094838	-0.580868993	-0.895267688	-0.334856567	1.007326536	-0.065574866	1.281765493	1.210516199	0.642749919	0.460813128	0.277290828	1.20499327	1.427534241
SYNRG	2.13536147	1.075924433	0.592505646	0.635313684	1.084941451	1.718672155	-0.869387338	1.512105678	1.35496711	-1.613876591	-0.09127486	-1.521109041	-1.460223457	-0.051662956	0.032174157	0.479468425	1.610985883	1.185106103	-0.674759294	-0.347815041	0.806037484	0.262332858
TAF1D	-1.124419514	-0.792288967	1.870790602	0.034770757	-0.29992951	-0.571933584	-1.731455271	-0.506980953	0.388685708	-0.778076932	-1.648581949	1.249144064	0.466473532	0.13367676	-0.248371135	-0.473718186	-0.076389676	-0.570432896	0.136280784	-0.822149514	-0.001732295	0.919520854
TANGO6	-0.362083232	-0.262530884	-1.642482276	-1.116043062	-0.284556108	0.446162352	1.483019677	0.867572922	-0.501044884	1.218153062	-0.715186679	-1.555740691	0.013870259	-0.759583298	-1.343717776	-1.519273503	-0.214534359	-1.023534649	0.856053131	2.586395458	-0.548795256	0.555272996
TAOK3	-0.34049542	-0.211208329	1.948109962	-1.467619529	1.247375802	-0.556755522	-0.87734161	0.542491501	0.352388145	-1.174299748	-0.825198012	0.132148044	1.410013311	1.412136279	-0.7280798	2.21402793	1.33707781	0.20226555	-1.274953448	-0.679526412	1.166409779	-0.97159876
TAP1	-0.107041401	-0.491777797	-0.263298166	-0.72417719	0.051344988	-1.343842918	-2.903847102	-0.015258335	0.672116049	0.388646494	0.045669938	0.180498975	0.156335173	-0.332759482	-1.302667591	-0.623509179	-0.98857738	-1.612963755	-0.615676733	0.236974093	0.54503904	0.085551385
TBC1D5	0.445986449	1.715112089	-1.082460857	-0.529124517	-0.106857372	1.375711391	0.676023517	0.343441234	0.520859795	-0.644795659	-0.13526105	-1.684084541	0.875873756	-0.217571976	-0.58329413	-0.198951091	0.356582653	-0.715342358	1.203334795	-0.312173105	-0.828363541	0.375951437
TBCD	-0.054361143	-1.159557937	-1.074427994	0.936936909	-0.422463858	-0.244191696	-0.193779949	-0.486971552	-0.586812887	-1.445264515	0.563331913	0.76403226	1.513258406	-0.059612943	-1.520669526	-2.029838896	-1.127358174	-0.499132325	-0.600373161	1.316574765	-0.940249716	0.232138294
TBL1X	0.42878061	-0.195823303	0.414570416	-0.285963629	0.053933286	1.191015987	1.395954914	1.198736847	0.015245178	-1.173491036	-0.28123575	0.042797406	1.482397572	0.074399118	-1.026268522	-0.083485574	-0.759928395	0.106230103	1.058293032	1.413745366	0.55616669	0.624100782
TBL2	-2.804050534	-0.424344673	-0.363396361	-2.102771999	-0.069154091	-1.583377668	-1.070879561	-1.318672777	-0.314493167	0.810004796	-0.87770849	0.470995196	0.296292853	-0.180886838	-1.309044488	-0.519812433	0.343455618	-0.051939605	-0.258800653	0.505714105	-1.16984091	2.062353535
TCEB3-AS1	0.711835871	1.627334813	-1.253539397	-0.347087497	-1.304924042	0.602429309	-1.357620314	0.060450201	-1.291767738	1.189808085	0.187143301	-1.730351014	0.7617269	1.047452822	1.085627468	1.131808917	0.43318966	-0.630969801	0.711615618	1.52838827	0.346260423	1.761109946
TCTA	-1.472432408	1.289497596	0.167567016	-1.164807047	-1.49240846	-0.937838647	-0.00485926	-0.405218129	-1.691935434	0.661599119	0.151314684	0.200964186	-1.058667962	0.209305703	-0.295905868	0.307327239	-0.541677887	0.996741267	1.788273772	-0.416700878	-0.066947297	0.809154482
TFAP2C	-1.14137687	0.215372819	2.056628909	-1.015126711	0.866740369	-0.973825185	0.9004571	1.029992686	-0.509235545	-1.220683375	0.052924776	0.156142435	0.332223407	1.10951623	-0.667259452	0.355794008	-0.384409025	-1.056190977	0.623638279	1.476372305	1.890751685	-1.169965791
TGFA	-1.760409869	0.50654594	0.930729048	-1.117361494	1.111905753	-0.967720596	-2.301746381	-1.089849973	-0.023719534	0.688515818	-0.051295308	0.617945875	-0.154449565	0.397430095	0.619442883	0.551925428	-0.202502751	0.691383718	1.570223412	-0.590618748	0.004833483	1.963741165
TGM2	0.548137059	0.767302861	0.104897944	1.927932232	0.80409895	0.25940739	0.620754654	0.334958158	-0.800905574	-0.629552909	0.623892605	0.363418885	-0.454452661	0.1207871	-1.31141696	-0.923255136	-0.60254826	-1.176018334	0.442694226	0.25297172	0.399615528	-0.252357448
THAP10	-1.80559907	1.389748801	-0.062061353	-0.812684528	0.536263887	-0.256910702	0.320969768	0.20064092	-1.222400116	-0.864826129	-1.910457076	-0.989240165	0.694941662	0.070301332	-1.175682129	0.134110692	-0.717217481	0.324900584	1.659386403	0.743949285	-0.649484265	0.096317302
THBS2	-0.262589235	-0.156426933	-0.099243582	0.457741697	0.897476522	0.925257306	1.966277926	0.213093563	-0.793132478	0.572218085	-0.144104555	-0.622400268	2.160632816	1.226955391	-0.858712167	-0.057912809	-1.059451205	-1.09329983	0.918541777	-0.757962316	1.310961955	1.014970179
THEM4	0.857295504	-2.529554502	-0.178834309	0.018883775	0.191022949	0.957450324	-1.157042807	0.979610402	1.391466787	-0.513036087	-0.66520792	0.79859473	-0.042483275	-0.138579841	-1.094791195	-1.849022631	-0.835178729	0.243220174	0.065833992	-0.809997078	-0.288208446	1.432172411
THUMPD2	-0.124638096	0.079212462	-0.282911502	-0.193737638	1.328913256	0.051034977	1.839183561	0.087984428	-0.575527571	-0.24922293	-0.604321248	-1.302386379	2.499403758	-0.095442733	-1.167958687	-0.618169799	-0.343851811	-0.475101038	0.544159732	0.704382828	-0.677661454	0.482025331
TIAF1	0.537264494	1.091936425	-1.365485567	0.06617826	-1.457814513	0.285779798	0.294959077	-0.585388332	0.840724374	0.63335805	1.554557056	-0.43322201	-2.211637452	-0.187490995	0.796959825	0.52574781	1.472196195	0.877162286	-0.964492732	-1.948633631	-0.470270433	-0.060360194
TIGD4	2.865052253	-0.318234854	-0.55869981	-0.518386122	0.457739638	-1.408109313	-1.329429176	-0.196546505	-0.246951432	0.154296949	0.75190958	-1.001990266	-0.478995126	0.681164083	1.152176458	-1.261750642	-0.267317344	-0.280258017	-0.645809072	2.554695132	0.451943798	0.676262582
TIMM21	-1.284907556	0.638881717	-0.025294373	-1.911704303	1.387326586	-0.146280788	1.734924886	1.207922679	-0.071366604	-0.187584344	-1.511877475	0.367396439	1.635353732	-2.046499264	-0.795816134	0.356571203	0.388299117	1.785037479	0.943079813	-0.011364767	-0.275758382	1.073548823
TLDC2	0.796957372	0.318811542	-0.384598331	-0.668206736	-0.802910085	-1.562030748	-0.972862501	-1.575287152	-0.562952889	0.069523594	-1.243445854	1.119680056	-1.145612441	0.072507119	-0.258885312	0.510295667	-0.304887024	1.750192552	-1.256441658	0.991511918	-0.600375546	-0.801388535
TLK1	0.091710269	0.610527201	1.423281144	-1.132498197	0.938478685	-0.411308868	2.054541971	1.294051642	0.316145016	-1.541111559	-0.975848016	0.475253744	0.139664947	0.407352984	0.323550386	0.996795985	1.180894942	1.804713185	0.62106103	0.023784414	0.127328074	0.256460509
TMEM117	-1.935363153	0.736742829	1.490282219	-0.816879004	1.078861573	-1.415623411	0.111715962	-0.107569007	1.190788826	-1.466942065	-0.465820446	0.93775789	-0.223873807	0.253254644	-0.777454858	0.897984259	-0.64210929	-0.274382399	0.202114744	0.677538763	-0.419172635	1.47393868
TMEM125	-1.998078918	0.186994899	0.748560244	-0.241549541	-0.112896501	-1.228732401	-2.826785823	-1.120167926	-0.107540605	1.019514958	0.384820838	1.053623782	0.957593921	0.427052217	-0.067651466	0.307954488	0.694372205	0.743744088	-0.836562155	-0.047854818	-0.222550022	-1.593208531
TMEM132A	1.320338806	-1.452332391	-1.667985908	0.117174921	-1.152492149	-0.982845215	-0.618580542	-0.459752346	-0.404113997	0.609862587	0.7760443	0.488010898	1.463461533	0.292924027	-1.913523154	-2.24343529	-1.998480741	-1.236336496	0.722500716	0.199979627	0.657439988	1.136894277
TMEM165	-0.773079049	0.903484735	-0.11868031	-0.860201154	1.115042753	-0.985979116	-1.226991535	-0.66032092	1.392288346	-1.053036382	-1.333290563	0.413002448	1.593002694	0.349190404	-1.356287948	-0.353096387	0.010839123	0.085033177	0.238097562	0.494804186	0.370565658	1.306121427
TMEM167B	-1.836833588	1.714363489	1.079324158	-0.190092756	1.418553567	-1.730449649	1.489871853	0.834941406	0.387780588	-0.388419011	-1.308597664	-0.387283324	0.160425517	1.397097215	0.790452417	1.804611166	2.411699282	0.897322164	-1.246760773	-0.313698878	0.987539423	1.209257749
TMEM170A	-1.754676359	0.993241338	0.810502516	-0.727846871	0.651161044	-0.7666338	-2.315277516	-1.217403419	-0.304925995	0.469467324	-0.664439368	0.326623788	-0.654639953	-0.115741535	0.142831105	0.811922863	0.537845074	1.117501785	-0.040223027	0.207145602	-0.248275336	0.065356222
TMEM185B	-0.496249946	0.404000324	-0.939549053	-1.789743856	-0.082620708	-0.893474991	1.568605163	0.974882023	-0.633426331	0.633295419	-0.641506855	-1.23208725	1.244506051	-0.799229855	-1.738137309	-1.008121125	-0.450626798	-0.935886377	1.202504403	0.182620853	-0.240469081	0.772754005
TMEM19	-1.479191531	1.472106974	0.11700462	-1.548461295	0.33995153	-0.377684256	-0.776062562	-0.873551928	-0.05822828	0.680716946	-0.869419326	-0.660343579	-2.23320785	-0.00172261	1.78999473	1.300806347	0.549209419	0.329110282	0.040518115	-0.793462105	-0.36323206	-0.622461886
TMEM220	-1.215860309	1.413986297	1.281403876	-1.324457041	1.326069513	-1.082519807	-0.897311271	-1.618980283	-0.656622414	1.0217039	-0.410500454	0.409616758	-1.132463478	0.178678215	1.705950977	1.716945497	0.896048368	0.735321668	0.199194716	-1.560799699	1.590026872	-1.273265662
TMEM57	-2.068845208	0.553671713	2.147800586	-0.082168278	1.371851269	0.323324703	-0.15942323	1.018983206	-0.156728938	-0.199241297	0.175120271	0.790114715	1.274993308	0.707983016	0.321009017	1.398413289	1.06948319	1.408679066	0.527192687	0.646345547	-0.414929764	0.302209714
TMEM68	-0.968975977	1.153158676	-0.047417392	-1.649892132	1.230813851	-0.513182811	0.091830962	-0.199823743	0.244237313	-0.748788071	-0.931888378	-0.358156512	0.700813192	0.464527817	-0.712464108	0.620240477	-0.652013986	-0.207393589	1.707872204	1.640425129	-0.571408449	2.342305514
TMEM8B	-0.293311663	-0.375830911	-0.0996463	0.820165284	0.140397997	-1.04344347	1.629830604	-0.344052725	-2.21718867	0.495325871	-0.437197053	0.576349231	1.41245501	-0.668005289	-0.542837138	-1.098634189	-0.537379317	-0.366640218	1.466209827	1.998975457	-0.338198061	0.735413069
TMTC4	-2.896446535	0.52330602	0.905869183	-0.9415062	0.317277041	-1.07809645	-1.300825887	-1.475617207	-0.291611419	-0.148198709	-1.178730601	0.115139072	-0.35831121	-0.57530115	-1.017971427	-0.050155084	0.271330425	0.051424977	-0.879977336	1.86025518	-0.96306365	2.318638097
TNFAIP1	-2.322896641	0.885615309	-0.006898425	-2.500522184	-0.02817866	-0.180685068	0.52228438	-0.612503451	-1.206200877	1.849999556	0.09161748	-0.086641388	1.501004977	0.448667092	-1.590634987	-0.143968665	-0.23643014	-1.26696747	0.07254541	0.582639299	0.804369363	1.751576386
TNFSF10	-1.856360574	0.730938156	1.232556222	-0.086046185	0.495505627	-0.623033806	-2.904844994	-0.747792866	0.603055011	0.40234676	0.5391859	-0.208983458	-0.796026214	0.048189077	0.519430099	1.065867383	0.925416413	0.090184163	-0.142274197	-1.320257087	1.295592337	-0.874444857
TNNT1	1.463279705	0.730946858	-0.144309583	0.054292007	-0.592741803	-0.936446449	-0.617690428	0.550005785	-0.685422458	0.07058154	-0.181354866	1.010723373	1.178791076	0.679543943	-0.774100711	-0.578529887	-0.865677764	-0.54951153	0.064328158	0.036014675	-0.106473413	-0.208563584
