Name	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39
UTP11L	-0.098044348	0.006819465	-0.704275736	-2.079188535	0.15778107	-0.721538847	-0.105941511	1.174153701	1.292487844	-0.203728217	-1.812320505	0.689731828	0.03172852	-0.906554076	-0.527928397	-0.138134211	0.998273618	0.681458441	1.829015088	1.50406734	1.290184115	-1.217321184	0.379437619	-1.243440332	0.313168382	2.21568374	-0.733786159	1.513295044	0.748313358	-0.23215757	0.038059041	-0.857263768	0.124760593	-1.646120144	-0.183898278	-0.775019501	-1.007253325	0.356017986	0.139267611
UTP20	0.665677464	0.924806674	0.975593982	-0.702950763	0.035139788	-0.256946542	-0.820224644	1.811405832	1.305396421	-0.267151344	-2.677524405	0.053752186	-0.388619464	-0.36997674	-0.53854898	2.261612224	-0.358182851	0.436522927	-0.600409939	-0.41883985	0.482784662	0.095293098	-0.984509339	-0.413970775	-0.313791664	-1.336202578	1.346909266	1.513146981	-0.497822072	0.237660627	1.397728102	-0.106839437	-0.098555894	-0.763835489	-1.26839331	0.991281238	-1.102789253	-1.259095262	-0.14763644
VAMP2	-0.234642022	0.037507705	-0.415506777	1.058610127	-0.560779539	-0.987899609	1.10054252	0.560930515	-0.980831928	0.392197329	0.746037086	-1.037860772	1.164701918	2.101608424	-0.415437797	-1.417675483	0.301218505	-0.826622432	-3.209437153	-0.373012675	-0.909831536	0.193017794	-0.054500215	1.0437569	0.643722594	-1.915806503	-0.678190252	-2.031943775	-0.647738029	-0.244008474	0.059573654	0.546615332	0.751463505	0.805805167	0.18741737	-0.292454942	-0.398600835	-0.561216701	-1.538790418
VTI1B	0.358403216	0.804116414	0.815337688	-0.239000522	-0.762057701	-1.862247197	0.187747289	0.13297847	0.500081364	0.888884408	-0.311774232	0.036161771	1.496508032	0.369691928	0.001796189	-0.156571557	-1.591094942	0.21594193	-0.30403359	-1.315921796	1.761013021	-1.161712703	-0.931607412	-1.049438818	0.505626133	0.682938162	-1.9594822	-0.234529588	-0.140739709	0.24739909	-1.07837825	0.515460239	0.619597311	-1.326709369	0.247408708	-1.12494119	0.06102969	-0.47744822	0.752283083
WBSCR16	1.342384337	0.803299675	0.992736147	-1.768772998	0.108348126	-0.017958081	0.282238925	0.509996378	-2.352549615	0.208277237	-0.962270469	-0.440680729	-0.337376251	0.173821654	-0.875948626	1.546032965	0.141046881	-0.473421081	-0.09022629	-2.171649966	-0.113628815	0.348651906	-1.439482126	-0.321203136	0.783466864	1.447053573	0.335043368	0.176725321	-0.786189519	0.547695407	1.190269863	0.679052602	-0.774792831	0.457026162	-0.08712652	1.443455229	0.768439609	0.911879478	1.517940711
WDR18	1.445529806	1.466158865	0.950456662	-0.482119498	1.203313661	0.353214422	-0.548838279	1.423790197	0.641702887	0.376067479	-0.388321424	-0.304330667	-0.603935219	-0.001377332	0.012410147	-0.033456072	0.806894749	-0.262781283	-0.282921413	-1.346902562	-1.022128447	0.483240489	-2.144555697	-0.810392887	-0.278856463	0.984272391	-0.510311469	1.375851525	-0.872056747	-0.523075558	0.214306857	-1.589630726	-0.164979885	1.252142549	0.182202539	1.035169511	0.615855687	1.723146633	-0.138806058
WDR24	0.781346381	0.229176844	0.429548574	-2.212909944	-0.048944419	0.833740086	-0.50283255	-0.744439775	0.353922939	-0.39827681	-0.561463999	-0.702851283	0.777293971	-0.791640953	-1.931285901	-1.049140516	2.05668073	1.209071069	-0.125701886	-0.418630865	-0.571706462	0.994735458	-0.447439987	-0.601883205	-0.48965744	-0.926514049	-1.322522631	-0.057641867	-0.703911876	-1.005761986	-0.862653073	-1.035228486	0.389115313	1.61602645	2.160810124	1.406751801	1.578719751	0.652940609	0.077249466
WDR3	-0.319312626	-0.455549797	-0.18610586	-1.875054823	0.284509171	-0.279710923	0.821956927	0.74788149	1.309905936	0.410102634	-1.098353059	0.841592834	-1.854459658	-0.318190351	-0.40786162	-0.266697582	0.173510502	1.361733444	1.351208745	0.862089364	1.696166247	0.131712295	0.506882383	-1.092803363	0.688857719	1.497766013	-0.134665333	0.938871975	-1.019080607	0.644379616	1.162126274	-1.214581767	-1.402666489	0.695817228	0.802300135	1.274963439	0.355361675	1.283119261	-0.119857126
WIPI2	1.256064764	0.834074998	0.562861024	0.446445138	-0.485823499	1.781245044	-0.467024206	-1.337576883	0.783393204	-0.819770664	-1.021730112	-0.488666938	1.550813258	-0.282508365	-0.405078728	0.573803132	0.637626135	-0.230337861	-0.145602302	-1.303338735	-0.576952265	1.456284323	0.430793844	-1.594820644	1.683767851	0.236040225	-0.459128641	-0.921094266	1.15939587	-0.039903014	0.595148965	1.318837009	0.067035569	-1.438161562	-0.996886358	0.395075684	-1.566718783	-1.23409998	0.268155071
WIZ	0.936356792	1.277580536	-1.059675557	-0.65480002	-0.63290703	0.713499748	0.476199362	-0.093367474	-0.257540929	-0.376204865	-0.060718212	0.153189025	1.246981592	0.798580104	-0.320767466	-0.554242621	0.82046134	-0.886132762	-0.255280959	-1.214829902	-1.114479968	2.153958349	0.986687473	-0.269005435	-0.497827631	-3.163928083	1.005501543	-1.112036414	-0.811178436	0.227060597	0.585732925	-0.340503925	-0.449309017	1.104106982	0.050887981	1.011704388	0.848917248	0.651912014	-0.726790377
WWOX	0.967489436	-0.213064822	0.362124637	-0.008291637	-0.41088623	0.753758617	0.461288928	-0.472486091	-2.18376216	-0.771555911	-0.079095325	0.710594977	-2.959760009	0.233398273	0.568513862	-1.960469777	0.556579534	-1.953423616	-0.759709865	0.145775315	-0.166802374	0.943356465	-1.018369856	0.302908093	-0.69798839	0.473996891	1.324659897	-0.235209671	-0.038955162	0.498457507	1.928032486	-0.838839519	-0.411913119	-0.736913577	-1.143134195	-0.153722348	-0.303091504	-0.855541102	0.975898874
YIF1B	0.167019803	1.32735062	-0.544333424	-2.04910533	0.201887044	-0.315378432	-2.155463089	0.724228301	0.561152407	-0.568032099	0.53147317	0.524894564	-0.96523029	-0.040328243	-0.18123903	0.148107971	1.603467034	-1.56345548	0.801755551	-0.908920951	0.561486011	-0.452374611	-0.849396818	0.104948889	0.047667857	1.760360949	0.294559921	0.501951904	0.237295851	-1.078128989	-0.048885804	-1.248318418	-0.659634445	1.403025451	2.224870853	1.33161527	0.992267308	-0.285025838	-0.417523424
ZBED5-AS1	0.533744364	-0.895786827	-1.253870101	0.165076916	-0.928390364	-0.136453556	1.208598719	0.035701292	-1.590857397	0.407988464	0.897821212	-0.014233271	1.065031407	1.090558543	1.168979607	-1.951234278	0.191839079	-0.43504511	0.948828165	0.682236383	2.976711663	0.043832485	-2.30211975	0.077501672	-0.539392446	0.891569737	-0.255184966	0.682236383	0.378119881	0.170818086	-2.789242143	-0.232672159	0.216493593	-0.956904269	0.13657213	-0.441585017	-1.644963889	-0.218661908	-0.289124131
ZBED6CL	1.146274898	0.766232994	1.61227246	-2.067206642	-0.472196649	0.189007994	0.579486415	0.101008646	-1.381430479	-1.075660461	0.04802656	-0.489743322	0.112988736	0.631300526	-0.71061143	0.774816155	-0.607878986	0.506764296	-0.044456464	-1.260069344	-0.480382324	1.054081733	0.758275351	-1.196901892	4.679403493	0.347092657	0.325902616	-0.405738814	-0.683299229	0.816351807	1.390505535	-0.279717211	-0.052194648	0.828229317	1.613485863	0.543901867	-0.069171497	1.538027205	-0.064693674
ZCCHC18	-0.716427761	-0.242127513	-0.679829119	-1.40235821	-1.132081065	0.697052989	0.063974825	-2.168830171	-1.130187886	-0.015030281	-0.460071985	-0.898165051	-0.752597456	-1.250109993	-0.463566854	-0.581707599	-3.51E-04	-0.820528703	-0.778355211	-0.278634596	-1.488693743	-0.582978864	-1.295382378	0.629485692	0.805802216	-0.549785102	-0.215907384	0.332173862	1.414880184	0.140754589	-0.354866922	0.840185947	0.604281409	1.643271523	2.167875035	-0.084129285	1.140548792	0.275736295	0.679213694
ZCCHC7	-0.489664849	-0.897978038	-0.266590363	-0.947215799	-0.220082272	0.56875149	1.427761981	1.32953209	1.042385253	0.537768309	-1.33461524	0.601149094	1.482188084	-0.160165744	-1.154629323	-0.305743294	0.599707785	-0.520096721	1.550929141	0.146268731	0.44986828	-0.738252789	-2.60997186	-2.035275401	0.72529226	-0.571269734	-0.746794845	1.361874522	-1.365873664	-1.422323467	1.317177721	-0.750044708	-0.844506236	1.350256329	0.526147651	0.253366211	1.28195752	2.273075981	-1.559986846
ZDHHC23	0.09416813	-1.063611776	-0.137135998	-2.779593312	1.210152475	1.532477635	0.047642379	0.707255734	-0.316123678	-0.09621709	-0.286678973	0.657754887	-0.918943421	1.146233002	0.822998873	-0.018142226	0.904733181	0.137360101	-1.019499365	1.164425499	1.60156363	0.982999452	-1.59694834	-0.378872894	-1.349894894	-1.4695143	0.910704272	-0.243430187	-1.207139706	0.85301118	-0.07999534	-1.091246385	-0.904115143	0.052846135	0.147077544	1.732060067	0.090591459	1.572115645	-0.905655832
ZEB2	-0.707198882	-0.243302174	0.207639756	-0.15339641	-0.527819427	-1.414353288	0.343609081	-1.6894774	-1.057513601	-0.298953968	0.739868611	0.17703514	-1.378664645	-0.21039614	-0.789912295	-1.319739221	-1.463495181	-0.832101595	-0.319827358	-1.224920563	-0.902939201	-0.939848277	0.084880796	0.838702734	0.963966341	-0.78516849	-0.891990414	0.855055704	1.515646563	-1.399107602	-1.201908853	-0.137122504	0.291198588	-0.49442597	0.791724433	-0.686628925	-0.247412387	-1.116297654	-0.696333981
ZFAND4	0.575010592	-1.142940572	1.002464823	0.147145809	0.074498298	-0.813271713	-0.047030619	1.581974773	2.007093826	-1.050126054	0.170682462	-0.493753607	-0.463368135	-0.526783518	0.072619014	0.07534068	-1.996566769	0.123336614	1.106580723	-0.503913942	-0.549237483	-0.47219333	0.131838326	-0.217267174	1.42787495	0.173802742	0.312567112	0.173802742	-0.975744284	-1.422264173	-1.309656595	-0.150520758	-0.824433131	0.363399797	-0.423886097	1.044084879	0.237347804	-0.543323319	0.095812007
ZHX1-C8ORF76	0.022402039	-0.699431768	-0.750301797	-1.09825239	-1.167125171	-0.214927534	-0.225816615	-0.480994225	-0.418584765	-1.289824544	-1.711872399	-1.346086093	1.101333946	-0.492275093	-1.922333782	-0.971266845	-0.540357648	-0.182130969	0.389971789	-0.084701978	1.890796759	0.788318209	1.378153264	0.872278939	0.752463504	0.224746652	0.0388326	0.826240741	0.218959338	0.191566716	0.619339193	-0.300472071	2.005378215	1.932526054	0.754265928	0.104124112	2.115745326	2.534991369	0.172499216
ZHX2	-0.128658179	-1.893107099	-0.302990749	-0.521289556	-0.332111124	-1.304672531	0.844833585	0.189575829	-0.068161928	0.552707973	-0.362694206	0.027471224	-0.500483595	-1.021699904	-0.385711403	-0.29102918	-0.012341412	-0.927003291	-0.826597062	-3.113764519	2.806136206	-0.624563212	0.323963844	-0.283955997	3.083979532	-2.156804132	-0.488439647	-0.318681435	0.202242028	-1.204708525	-0.560959816	0.939621397	0.337221556	1.036215503	1.296498266	-0.738022389	0.070791837	0.884689701	0.972417542
ZMAT1	-0.697692763	-0.353326139	-0.623875933	-0.048198175	-0.499072165	-1.000395412	1.659488971	-1.259537629	-0.54409467	-0.600539102	-0.994895634	-0.841216897	-0.664856803	-0.215597763	1.669665273	-0.291913071	-0.994895634	0.041780699	0.613065533	-0.795485171	-0.7300477	0.577714024	-0.689755727	-0.338335823	3.67497094	-1.222783372	0.056743584	-0.664832947	-0.548792791	0.81143625	-0.352771246	0.977398578	-0.614307424	-0.164041588	-0.778127216	-0.993739765	-0.20602877	0.295186616	1.124409103
ZMIZ1	-0.597216718	-1.014823905	0.404395846	-0.580013732	0.631268228	0.288449827	1.009681782	-0.031874049	-0.247536645	-0.371974374	1.675429876	0.018077545	0.739243042	0.443252852	0.770506004	0.181392025	0.634407228	-0.592840787	-1.414176314	-1.423651156	0.326049752	0.962319491	1.373737452	0.599593537	0.984646164	-4.938761096	-0.08450009	0.883664492	1.204089934	-0.772621644	-0.324398453	1.055315282	-0.171557109	-0.314024547	-0.55904395	0.223950101	-0.164298589	0.200544229	0.274170331
ZNF132	0.235377355	-0.874964825	0.63744636	1.496034965	0.415984285	-0.18511209	-0.634501206	-0.256151365	-1.911251113	0.320780442	-0.178268385	0.278626437	-0.789510537	-0.990515647	0.740142912	0.278626437	0.220589623	0.964373636	-0.575107318	0.442148708	-1.088652514	-1.544715997	1.096000545	0.987687572	0.975641872	-1.128485867	-0.574256431	0.255957372	-1.115598148	-0.407611049	0.251976046	-0.765564654	-0.417096483	-0.995289927	0.427233763	-0.135466992	0.596597489	0.278626437	-0.132261723
ZNF142	0.894374577	0.684691856	1.983694875	-0.139167126	0.401207904	0.760289472	-0.383369165	-0.413609308	-0.958655111	-0.710299684	-0.371155914	-1.018999746	-0.859523376	-0.419125456	-0.789042645	-0.984070841	0.705036043	-0.732174408	-0.517671592	-0.804400883	0.495469605	1.206340843	1.592876302	-0.508352109	-0.297795523	-1.392916581	1.385423049	-0.481533595	-0.69053342	0.672936201	-0.422436322	-0.784488083	-0.305276753	1.729441847	0.526365473	1.310072464	1.065335341	1.903460002	0.236489892
ZNF182	-0.246415111	-0.437228705	0.715684443	-0.934560175	-0.500946618	-0.144785166	2.144246868	-0.409532621	0.253277336	0.274950902	-1.619051048	-0.132891355	-2.53594909	-0.082203601	1.034469203	0.742358477	-0.414835699	-1.5600425	-0.322075032	-0.947088048	1.354726853	1.171306732	1.082389639	0.18938358	1.589530232	1.780071725	1.177479171	1.146596015	-0.433285463	0.794799242	-0.723492967	-0.124676237	-0.444828842	0.559353585	-0.115820419	0.523280471	-0.945409613	-1.740423185	1.219357096
ZNF202	0.191472823	-0.025995471	0.643617798	-1.526227686	-0.813418439	1.435910812	0.983202318	1.145234565	-1.660671521	0.897138656	-1.840587058	-0.375602282	-1.344320871	0.844259285	0.365749526	0.200124447	0.79846983	-0.1186395	0.808543912	-0.912003691	1.535590441	1.851022317	0.902997335	-0.97867129	0.020638015	-1.024466893	0.816854988	-0.520853054	-1.798345763	0.992269047	2.434143973	-0.819929332	-0.504400379	-0.728902573	0.740477805	1.016906914	0.098384291	-2.027265838	-0.349026132
ZNF239	0.689817693	-1.30710755	0.508808647	-0.590757219	-0.209378329	-0.509911816	1.823493797	0.85127541	0.265575123	0.824789054	-0.644663983	0.648380875	-0.574868051	0.516244224	0.342698304	0.305606574	-0.287146981	1.483331937	2.469638876	0.277161076	2.317537007	-0.237556929	-0.734115685	-0.449631199	1.188110581	1.519111718	0.315759627	0.078180985	-0.225700439	1.480181294	-0.931563954	-0.524083819	0.034387292	1.600138421	-0.059149397	2.407033779	-1.379832219	-2.465341267	-0.588084628
ZNF282	1.28271579	0.988138305	0.372852073	-1.063312228	0.275240133	1.951718894	0.245636625	0.056756062	-0.419004457	-0.357679884	-0.371500411	-0.775573574	0.787506926	0.461222234	-0.522566011	0.261307174	1.660359521	-1.143499127	-0.867981578	-0.553254973	-1.031582493	0.782174573	-1.025470778	-0.62349071	1.728280867	-0.337066832	0.871641042	-0.863277941	-1.062000429	0.221696024	0.499931308	0.411237815	-0.16915467	0.365083572	-0.574035288	1.603198042	-0.720959904	0.126785603	-0.387866796
ZNF343	-0.638356372	-0.448752777	-0.192656617	-0.585323334	-2.28851608	0.401393732	-0.41777426	0.138729508	-0.530143709	0.007175869	-0.743987876	-0.108276711	0.327874357	-0.332937076	0.366686425	0.093527939	-0.189629753	0.817974092	0.661604523	1.284575605	0.764681512	-1.230193471	0.288167239	-0.680741408	-0.270750733	0.204260809	0.781365458	-0.261281995	-0.469338258	0.495551947	3.01706549	-0.065701376	-1.900644185	-0.91569611	0.237837156	1.300503259	1.308593684	2.412391326	-0.3864956
ZNF37A	0.193114648	-0.551654439	0.530677326	0.201100531	1.058922768	1.905853061	-0.160507017	1.134472383	1.443539282	0.071730605	-0.834962097	0.824141188	1.739320636	1.722332504	0.576791571	1.88519644	-0.421881726	-0.04108801	-0.369716913	-0.553276923	0.795919592	0.264117011	0.463211247	-1.602456385	-0.77657966	-1.350386064	-0.536365618	1.741186954	-1.17432083	-0.415597803	0.754794879	0.300938281	0.003656872	-3.020645926	-2.052291397	-0.644532314	-1.783423341	-1.086448021	-0.662026771
ZNF384	-0.422870642	0.310591451	1.349329878	1.283191155	-0.832891522	-1.077184079	-0.12353576	1.23588259	-0.925028941	-0.607086144	-0.555776558	-0.291144035	0.742904348	-0.187541602	-0.011953813	-0.143438401	-0.221023342	-0.883811118	-0.271555716	-1.80103853	-0.779866871	-0.013508411	0.344106818	1.10136747	0.814447231	-3.195493554	0.614325276	-1.508910694	-0.219343103	0.932650072	1.241058199	1.734352641	0.824663329	0.772843562	-1.089369454	1.164626321	0.544497812	-0.065101107	-1.308158797
ZNF420	-0.383083861	-0.432088366	-0.858402003	-1.400067032	-0.282498478	-1.137681228	1.215055926	-0.144030331	0.697474863	-0.123802456	-0.409709533	1.021389361	-0.281597365	0.26201349	-0.358943321	-0.817992686	1.156691991	-0.295738118	1.992712591	0.755238503	2.383395058	0.408013616	-1.004062361	-1.204392317	1.21754686	1.087160783	0.473649273	0.656632034	-1.839668265	-0.733249325	-0.559912575	-0.802436839	-1.29452441	2.559225353	2.672893592	-0.154895578	0.786507946	2.015299189	-0.502756617
ZNF473	0.165516324	1.552716361	-0.236155284	1.660894256	-0.324643263	-0.287944557	0.445562803	1.209211666	1.772802261	-0.747239246	0.68737908	1.316892214	1.767936335	0.823299117	0.587460619	-0.310775397	0.636321711	-0.139466771	1.801059043	-0.150354169	-1.305698909	-0.295457717	-0.292784358	-2.32048885	-0.795454977	0.78301494	-0.086356595	-0.902164342	-1.517745261	-0.442250067	2.128658088	0.354971471	-0.353276354	0.281780368	1.169605739	0.059236113	-0.10556532	0.241639978	-0.783226419
ZNF496	0.831024252	-0.036734219	0.855381253	0.63648161	-1.066246376	-0.875756303	0.176025354	1.622127069	0.110102345	0.82172727	0.903983183	0.200592938	0.076101269	-1.257533684	-0.366819457	0.515077167	-0.247395133	-0.288740291	-0.759312276	-2.620309584	0.605362794	-0.114611985	-0.059328805	-1.595801016	3.745631635	-0.893673186	-0.631632427	0.515246466	-0.484824647	-1.117070097	0.292474773	-0.459992842	0.222353594	0.563300827	0.875760454	0.442710992	-0.214660111	-0.188907843	0.109430941
ZNF573	-0.284693351	-0.436364902	-0.335819418	-0.485729263	-0.64929155	-0.224015081	1.137888603	0.205699335	0.879355914	1.747672902	-0.940558796	1.560898149	0.394966778	1.323461597	0.60065714	-0.274915324	0.650459729	-0.953257195	-0.389630474	-1.037952202	2.452306547	2.901529452	-0.104108834	-0.851553753	0.820528118	-1.857194711	-1.469222249	0.771720681	-1.203947419	-0.339289317	-0.254429997	0.35908887	-0.178413759	-1.066515827	0.42157567	0.521541286	-0.196086804	1.756054797	0.365637352
ZNF614	-0.514912039	-0.783590352	-0.489516786	-1.448027475	0.693053687	0.535795839	0.445814132	0.159228511	1.976170703	-0.426345675	0.315758121	0.608847554	0.880125386	1.354116352	-0.518020396	-0.180616478	2.593778376	-2.185568789	0.30018775	0.3888975	0.066712387	-0.012389099	-1.489130199	-1.726726872	1.826582824	-0.028319897	-0.004804136	0.759204027	-1.23519494	-0.518152613	-0.384597357	-1.317152571	-0.995200129	1.140970469	-0.492015466	-1.482740256	0.440240664	1.354871145	-0.480941821
ZNF671	0.129085973	-0.4906879	-0.113851033	0.514521688	0.387253001	-2.307372306	0.883554954	-0.612284025	-0.788154783	1.151327382	1.519499825	0.096933764	2.332507942	-0.329276791	0.798137506	0.767180816	-0.626913227	0.200811985	-0.45356811	0.064219137	-0.972402218	-1.150444815	-0.748566222	-1.403262812	0.345615798	0.092469484	0.087073087	-1.872330674	-0.289930136	-0.745351986	0.309055187	1.389087667	-0.825329479	0.967543281	0.89863098	-1.465122839	0.35512831	-0.440496228	-0.793535693
ZNF766	-0.952826298	0.778595412	-1.955310537	-1.373179254	-0.204272178	-0.881990277	0.711901103	0.137491375	0.898954119	-0.291002257	-1.451879815	-0.669277523	-1.531953225	0.273088293	-0.861047201	-1.450904048	0.496389571	0.78393596	1.569942319	1.959553811	-0.262640318	1.549008345	-0.452451571	-2.091736168	1.514465359	0.120649043	-1.221267911	0.291530192	-1.927855978	-0.042665156	-0.456307251	-0.856081322	0.031219813	2.116453836	1.819085587	0.245638799	1.772322124	1.038125204	-0.262640318
