Name	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18
WDR36	0.194938889	0.34579923	0.263813313	-0.465151045	2.370724629	-0.056258582	-0.327856431	-1.288878894	-0.354799036	0.666490907	-0.470535791	-1.05225037	-0.123276593	-0.907235537	-0.873913743	-0.365094369	-0.030857619	0.467545474
WDR37	-0.399131743	0.991219883	0.874329456	1.552004656	-0.42224256	-0.227902148	-0.707770605	0.777929313	0.185904307	-1.480649841	0.005800895	-0.793805279	-0.542487879	-0.253732186	0.230042489	0.357963029	-0.439373954	0.494929177
WDR4	0.370070765	0.0404577	-1.356349704	-1.770516501	1.75382376	0.552210712	0.48291961	-1.841310733	-0.088095128	0.153554086	0.794396733	0.056128948	1.328573745	-0.312586611	-0.361985773	1.408005419	-0.10006667	0.256454438
WDR43	1.313626155	0.32448956	-0.448900337	-1.480138809	2.030704586	-0.064456177	-0.477144415	-1.956780393	-0.029613093	-0.451685863	-0.819168616	-0.472309463	-0.087679073	-0.261266773	0.356964179	-0.427176351	-0.547395657	-1.520755396
WDR45B	0.868226315	0.546523948	-1.038673984	-1.404813581	0.691039101	0.972450913	0.495725162	-0.12954962	0.777307041	0.395000452	1.0194061	1.073643833	1.718908106	1.179142107	1.184718741	0.762553241	0.980915386	-0.823179816
WFS1	1.586318009	0.574899009	-0.240800697	-1.650048617	0.412493892	-1.067709646	0.683443795	0.987120084	-0.390664754	-1.311996069	-0.966499832	-1.601915575	0.965426446	-1.617055607	1.045534329	-0.184029779	-0.110737241	1.957925701
WHAMM	1.017173432	-0.319551624	0.226180389	-0.05964344	1.932710219	-0.411791301	-0.766658587	-0.089435226	-0.807454484	0.425946371	0.044831282	-1.381744009	-0.013009163	1.605648743	0.572786194	-0.085160761	-0.454767499	-0.180262908
WIPF2	-1.384039391	1.105655169	1.453657214	2.019952555	-0.038397215	1.06808104	0.70545285	-0.628515326	-0.898326519	0.120171408	1.057895864	-0.204359819	-0.179756484	1.079499566	-0.105182521	-0.065720522	-0.774386608	0.827685832
WIPI1	-0.059491288	-0.245123047	1.436770224	0.939309928	-0.641227232	0.225825175	0.795272014	-0.659339652	-0.51044574	-0.733092436	1.264661408	0.152854459	0.196493971	0.758030889	-1.680551052	-0.149832389	-0.129780156	1.395972018
WIPI2	-0.007473747	-0.143610093	-1.074326483	-0.355600135	0.554743749	0.530961703	0.695998732	0.574114432	1.459678749	0.641409778	1.301410402	0.904452923	1.21115456	0.426985528	2.16914611	1.43872703	0.277883632	0.837530469
WISP1	0.16455556	0.589265183	-0.763188745	-1.257279446	1.171155715	-2.380836552	-1.373607452	1.515408588	-1.322551316	-1.759154543	-0.276168093	-0.140895199	-1.398989254	-0.751938574	-0.901595125	-0.435471815	-1.557466821	-0.098141678
WISP2	0.612623144	-0.245550733	0.246431212	0.004398557	-1.792690555	0.471244095	-0.037034736	-0.139004615	-0.375957762	0.994500278	0.618304595	-0.213285169	-0.010853248	0.741847877	-0.086958006	0.382138091	0.065166489	-0.014044987
WISP3	0.178716885	-0.53349352	-0.410420227	-1.034949895	-0.71959187	-0.700169633	1.662208106	-0.801440458	-0.016072791	1.451074879	-0.78204088	0.21261744	-0.674629134	-0.767109684	-0.584885752	0.625039238	1.110519611	-0.689592491
WIZ	1.909082552	-0.090639544	-0.341628748	-0.841601999	2.037996944	0.797244694	1.059068947	0.224238176	0.849550319	0.62556794	1.166497993	0.304037468	0.816930487	-0.375793524	-0.203629465	0.359939077	-1.328347411	-0.666740922
WLS	-0.242563368	-0.03526658	0.889009317	0.478159151	-0.768701151	0.015720398	0.805036247	0.958091976	1.372185888	0.434846824	-0.176493017	0.847725116	0.176030919	-0.545886433	0.715314029	-1.468478469	0.079226059	1.097485131
WNK1	-0.167391359	0.890467404	-0.20842425	0.157003136	0.572777708	-0.194910438	-0.542646981	0.835880284	0.301944174	0.156712165	0.126763986	-0.508327564	0.178505098	-0.665419086	0.631896039	0.278013584	0.342381031	2.928088536
WNK2	0.819191985	-1.094325764	0.233271507	1.030164627	-1.816002505	-0.658779298	-0.622457109	-1.267441766	0.728976837	-1.171503465	0.335088851	-0.141707293	0.44687128	-1.186194224	0.46209252	-0.242606927	0.618415859	-0.157580758
WNT1	0.141119814	0.160710972	0.114310046	-1.142754376	-1.492374778	0.252774373	0.034032999	-0.124860707	0.598827593	0.426915615	-0.242185455	0.6586496	-0.082767978	1.043113765	-1.232553505	-0.448224899	-0.744587774	-0.427632091
WNT11	-0.26715001	1.22999654	-1.283293902	-0.255869945	-0.559300539	-0.831210792	2.123897098	-1.18120195	0.60725705	0.908060372	1.031809833	0.405262246	0.12129296	-0.754491364	2.729392318	-0.051062192	-0.615510647	1.60002091
WNT2	0.124799507	1.201454452	-2.066260457	-1.399832953	2.882289345	-0.790031989	-1.681795796	2.194151112	-1.081277933	-0.593529685	-0.254460242	-0.069183824	-1.667888241	-0.772320584	-0.845395438	-0.289619753	-0.809322007	-0.092101464
WNT2B	-0.041152309	1.101805027	2.268096291	0.554835426	1.774576658	-0.807774452	-1.032726349	-0.458139151	-0.235198791	-1.02907872	-0.153334496	-0.537912989	-0.897238485	-0.551212114	-0.973521321	-0.805830927	-0.913086719	-1.372206744
WNT5A	0.954739152	1.246428042	-0.471672012	-1.678567362	1.250134075	-2.418489017	-1.226500491	0.498258042	-1.775543535	-1.459588092	0.02033662	-0.746337066	-1.567969262	-0.726472575	-0.757702804	0.092457872	-0.993245003	-0.488670357
WNT6	-1.907064005	-0.322217813	-1.045288281	-1.155904094	-2.049506436	1.78283145	-0.060509624	-0.088762467	-0.207766379	-0.091086226	-0.269056948	-0.295179775	-0.212611322	1.105785792	-0.71009045	-0.470570935	0.222685641	0.014597182
WRAP73	1.897340113	-0.260905289	-0.782068684	-1.055322165	1.289216045	-0.526771222	0.110168477	-0.020535246	-0.026566833	-0.215386031	0.875400577	0.12857434	-0.883889271	0.115545438	-1.47178577	0.646143054	1.27148224	-0.405716437
WRNIP1	1.633307575	-0.455475993	-0.304529059	0.219342937	1.853787323	0.060507091	-0.274500915	-1.337402325	0.33533896	-1.975906753	0.028809497	1.049792962	0.926109883	-1.041090385	1.727408602	0.704037206	-0.110258093	-0.034121189
WSB1	0.282464146	1.283758293	-0.269414997	0.531388564	0.36704147	-0.520680507	-0.150190366	0.756705853	2.010313786	-0.572335948	-0.273455461	-0.146273449	-0.084383038	-1.244423043	-0.169969064	-0.452408003	-1.744426689	-0.586709509
WSB2	0.859845266	0.832631164	1.287987124	1.106293418	0.049411002	-0.680745167	-1.320563207	0.0593126	-1.379052654	-0.499717881	-0.262848834	-0.313333754	-0.948045295	0.179037319	-1.251147571	-0.231289758	-0.207842825	-0.773586439
WT1	-0.511807478	-0.510666308	-0.573102787	-0.746402472	2.281499601	1.064308929	-0.250334123	-1.48446204	0.525856593	0.009418402	-1.381440793	-1.307724301	1.382064027	-0.2222845	-0.393600316	0.598126343	1.300663291	-0.474149061
WWC3	0.435847188	0.012494286	-0.132126351	-0.643687754	0.664076072	-0.41371079	-0.436807075	1.285792251	1.345424194	-1.791647599	-0.090245083	-0.183458634	1.456855237	-1.144661076	1.033363805	1.069640255	-1.170568897	1.677899862
WWOX	-1.723862896	-0.988214659	0.600764683	-1.447632844	1.522729612	1.377030297	0.314227489	-0.444036289	0.544469725	0.197077751	0.789155908	2.129475023	0.956408845	-0.751551287	0.388551239	0.355647518	0.634008895	1.026117706
XCL1	-2.087793964	0.142148417	0.355993659	-0.176078843	-0.478789399	0.22543922	-0.071334089	0.016643764	1.843713067	0.503009474	1.755028468	-0.215219136	-0.558727847	0.355592625	3.204539949	-0.324636326	0.297114785	-0.433253439
XDH	0.290306701	0.62061254	0.477435874	0.301807462	-0.917933957	0.681556375	0.348389662	0.307561886	-0.946657117	1.331177256	1.199390066	1.538203745	0.503907165	1.60041518	0.148603535	0.001155646	-0.524014438	-0.330002498
XK	0.484905758	-0.372740486	0.733577842	0.694949339	-0.354924539	0.099570517	-0.120299696	0.098301044	-1.549684091	0.559377345	0.114806511	-0.095044161	0.365076142	-0.133975969	-3.336393467	0.433002433	-0.040871412	-0.627777282
XKR4	-0.976822993	-0.235119475	0.512713171	0.915063295	-1.644973252	0.044643646	0.00199054	0.308740979	0.738260343	0.137250733	-0.002525882	-0.30914924	-0.21739675	-0.171557862	-0.268373413	-0.341230275	-0.032244503	0.098748045
XKRX	0.616716904	-1.100483214	-2.106566253	-0.361696142	0.199260843	-1.140748476	-1.252718849	-0.617426163	-0.427375516	0.115520612	-0.076921308	0.173766458	1.077562717	-0.898256407	2.074822721	2.102678348	0.277423385	-0.134052059
XPNPEP2	-0.808811589	0.580975408	0.700068229	-0.588709164	1.630172191	1.415214407	0.409703023	-0.257657716	4.134359168	0.005854658	-0.16157642	-0.171817157	-0.051415011	-0.146580961	0.465491225	1.239992382	-0.526594863	3.406063286
XPNPEP3	-0.248682586	0.47575188	-0.228091124	-0.987156844	1.422147413	-0.213905461	-1.051462435	-0.797293325	-0.739469349	-0.368240271	-0.801653627	-1.875009826	0.0931446	-1.110492308	-0.358069646	0.373047046	0.408239687	-1.738391557
XPO1	-0.056977275	0.636246687	-0.987421139	0.442172895	0.97044533	-0.966480717	-0.787770731	-1.032288019	0.554071449	-1.017845271	-1.875848143	-0.600582925	-0.697135378	-1.426220286	-0.083684552	-1.241227042	-0.93523445	-0.908692304
XPO4	1.248023056	0.379601013	-0.941182763	-0.794474586	2.476486716	-0.565616574	-0.782745199	-1.644631042	-0.597748547	-1.469106481	-0.531070667	0.099559836	-0.581001699	-0.233401291	-0.038310007	0.147956021	-0.938912797	-0.280423127
XPO5	0.867452137	4.00646215	-0.955514151	-1.713763602	1.509300724	-0.270115177	-0.113446211	-1.441534071	0.998449241	-0.191574937	0.216962756	1.206028542	0.884320611	-0.475521379	1.618136854	0.962354631	-0.23712988	-0.328319175
XPO6	0.728391966	-0.430425049	-1.36213172	-1.049193154	0.822169831	0.36739772	0.571153155	-0.430676292	0.40494797	1.050292026	0.688204151	0.686553485	0.857214228	0.819695178	0.990718214	1.28625841	0.171466822	0.481969012
XPOT	1.590158883	1.261941446	-0.517888158	-2.245125242	2.224386781	-0.295494262	-0.601555366	-1.097054887	-0.536960197	-0.665911443	-0.999494794	-0.347428834	-0.190099729	-0.975562992	-0.292088938	0.365818734	-0.13867039	-1.255808239
XRCC1	0.632100464	-0.220426559	-0.777459874	-0.09706854	1.681306504	0.683779189	1.270175061	0.062158273	-0.373476586	0.737900184	0.627034883	0.363852853	1.70416156	0.489030598	1.021555088	0.151573564	0.351465347	0.233900294
XRCC2	-0.775546161	-0.608919723	-0.561046548	0.55647405	-0.905534185	1.080757662	1.075317563	-0.477119325	2.972618485	1.371230781	-0.291582726	0.68008928	1.255490752	-0.036495581	1.132499556	0.817641542	0.793633005	-0.466389592
XRCC3	1.831033796	-1.573774939	-1.34929187	-1.073864034	-0.420074159	-0.326402765	-0.649698884	-0.716614631	-0.927951944	0.967853593	0.934188905	1.388840497	1.247711411	0.738593409	1.441388999	0.366105658	1.338424256	-0.022590686
XRCC6BP1	0.60119118	-0.102189718	1.287172549	1.788250594	0.490300378	-0.710770424	-1.48361998	-0.03585988	-1.294570561	0.467337623	0.09104953	0.130036249	0.883567124	-1.565225467	-1.295165716	0.141842634	1.066501603	-0.680374615
XRN2	0.385879057	0.489507118	-0.197933614	-0.330762673	1.507517803	0.130009596	-1.113120212	0.192567235	-0.810972888	-0.865569073	1.49398121	0.199809134	0.184414052	-0.084730841	0.698940922	1.745039247	-0.258631328	-0.089333643
XXYLT1	-0.515920759	0.710747271	-0.746136074	-0.445136649	0.29775997	0.489867993	-0.525939815	0.683114521	0.007484745	-0.230458213	0.838534997	0.485693656	1.020557082	-1.904704053	3.58278975	3.248372969	1.014126358	-0.667953655
XYLB	1.147838063	-0.854515344	-0.073763105	-0.439713693	1.00465383	0.089197362	1.057168052	-0.80410782	-0.850143425	0.656375544	0.69782741	1.735716406	1.57510127	0.241167521	1.737697967	0.610236556	-0.46713246	1.277444881
XYLT1	-0.460190233	-0.564860016	1.200804821	1.603651897	-0.550409965	0.493452608	0.352267727	1.10144826	0.568670378	-0.353101355	0.184626135	-1.467399578	0.329783627	-1.221375812	-1.15855271	-1.277169463	-0.018295294	0.5196578
XYLT2	-0.055941957	-0.374374753	-0.991677788	-0.927035484	0.150139734	1.150603442	0.990854409	-0.569174162	1.687982021	0.705420728	0.117249841	-0.271695393	0.761327805	-1.586308734	0.550757556	-0.101283634	1.475805044	0.310230405
YAE1D1	1.170718482	-0.862775089	-0.415420476	-1.165575902	1.799591425	-0.850225388	0.186596808	-1.351083556	-0.222805574	0.110615859	-0.509990641	0.019945691	-0.194364515	-0.225538301	-0.729912487	-0.005372651	-1.228105182	-0.799627308
YAF2	1.819038167	1.367052635	0.467413663	-0.703420678	2.51052701	-0.884230709	-0.647849849	-0.987581735	-1.203127161	-0.618953622	-0.71674239	0.051100529	-0.363484419	-0.707085191	-0.657381056	-0.316316364	-0.429977101	-0.283976468
YAP1	1.650310818	1.224009448	-0.584042093	-0.847655911	1.358464967	-0.745121872	0.48941014	0.427486811	0.030597959	-0.270892551	0.025556803	0.2209993	-0.164623772	-1.236514987	0.288276229	0.070305697	-0.967772223	0.49180389
YARS	1.318562945	0.569318019	-1.577261951	-1.6617087	0.913778073	-0.397408168	-0.759435821	-1.302065465	-0.569689873	0.426318052	-0.079983893	0.465003624	1.669302308	0.567504893	-1.015594485	1.513762065	0.9888298	-0.67436757
YARS2	2.658442474	-0.059627332	-0.719152753	-1.121956675	1.204392592	-0.103818943	-0.370043387	-0.403589474	-1.195763193	0.055194957	-0.443338849	-0.761569006	0.627487038	-0.295217101	1.074247402	-0.191334989	0.671923296	0.132834773
YBX2	-0.885434346	-0.211174671	-0.907740514	1.548516636	0.03969242	0.982440038	1.549471546	0.042791345	1.132093291	1.101381446	0.654274888	0.492449955	0.429092009	1.227362072	0.567004303	0.587142494	2.012756937	0.110101604
YBX3	0.039286431	1.200254203	-0.907162451	-0.661637402	0.890183334	-0.353383714	-0.115920821	1.032997576	0.501618747	0.523152461	0.492160151	0.020802575	0.23162529	0.541452159	1.957304966	0.88308823	1.560380196	2.233025425
YDJC	1.231301907	0.547334141	-1.569743394	-0.973592305	0.770062511	0.285123702	-0.007721433	-1.077354894	2.270187543	0.845786314	0.622461648	1.411398451	0.013272255	0.827248295	1.134557871	0.779973443	2.109010234	0.100102763
YEATS4	0.869456775	1.446146252	-0.441134123	-0.840094291	2.895295164	-0.260565571	-0.403126759	-1.050590093	-0.78970981	-0.40627549	-0.241252758	-0.219217499	-0.146679721	-0.805796105	-0.679817933	-0.054402652	-0.435849933	-1.174300202
YIF1A	1.112103918	-0.49316209	-1.141437396	-1.736639743	-0.358006715	0.23841411	0.599405773	-0.380776882	-0.240620093	0.815067754	0.652264106	0.117477523	1.0695765	1.152637718	0.594057611	0.57901997	0.921869776	0.946051254
YIF1B	1.098805331	0.389472169	-1.183309543	-3.081420314	0.810251706	0.006755171	-0.264392602	0.22795266	-0.692804474	-0.579997006	0.60975687	0.88459497	1.535948476	0.924607004	0.903805524	0.434458951	1.402348289	0.046436154
YIPF1	-1.78697079	0.132883846	0.37136327	0.850144811	-0.953831864	-0.71755541	-0.206960035	0.334729279	-1.544668662	-0.435896348	0.760552574	0.690243266	0.367024854	0.288941876	0.177209923	0.673941839	0.949976779	0.999493873
YIPF2	0.88062694	-2.859003256	-0.383713656	-0.298496684	-1.884386842	0.978113253	-0.515343764	-1.145976667	1.641397865	1.097038774	1.570007219	-0.630588415	0.173973916	0.80910027	0.114480692	-0.272328151	0.640190442	1.050132909
YIPF5	-0.098227794	-0.077978405	1.644965159	-0.49750472	-0.064849109	0.113005728	-0.937214692	-0.124713233	-0.199330934	0.245441548	0.261423605	0.617975483	-0.461444304	1.939257805	0.633874647	-1.483188634	-0.133001047	2.925973556
YPEL2	-0.118371762	0.261798276	0.5524509	1.338009925	-0.069677444	-0.569785098	-0.019927737	0.311401846	0.56174112	-0.455273595	-0.09409087	-0.688068098	-1.067543671	0.212886268	-0.620441001	-1.062625132	-1.927696424	-0.136456719
YPEL5	-1.301266956	0.021590196	1.649404617	0.799967942	0.693474911	-0.821136724	-0.298350752	0.720016479	0.289988401	-0.390572109	-0.135264191	-0.562050748	-0.750242494	-1.615252267	-0.524072228	-1.089595775	-1.706619649	-0.052670919
YTHDC2	-1.414363059	0.231573988	0.771570192	0.657595612	1.154981058	0.31482017	-0.619335826	-1.361138872	-0.680264439	1.179773945	-0.632209348	-1.379089021	0.055909725	-0.237534231	-1.467289861	-0.643819216	-0.311584698	-0.275273916
YTHDF1	1.509120011	1.419118325	-0.711178151	-1.199614577	3.098054877	0.568587692	0.68650554	-0.508823897	-1.152083067	-0.700710714	0.731608529	-0.369094517	1.528089809	-1.337276175	0.104341882	0.302256616	-1.245624601	0.042605757
YTHDF2	1.681668603	-0.355722274	-0.526094002	-1.212817553	0.948190881	-0.662905126	-0.773201397	-0.187207145	-0.176711454	-1.702755645	0.431896673	-0.122489311	-0.800863596	-0.015201991	-0.377152162	0.036996477	0.100763504	0.113905458
YTHDF3	0.636124986	0.750941577	1.412741711	0.394133996	1.222285899	-0.515566791	0.133447484	-1.544374385	-1.370296199	0.588586579	1.105253272	0.913539704	-0.620444646	1.380783638	0.458546243	0.324010867	-1.287170979	-0.055933852
YWHAB	1.689655878	1.365064355	0.098138737	0.036516194	1.964658288	0.137049707	0.509078655	-0.776221568	-0.302483989	-1.455935093	-0.05852925	-0.638837703	0.365756285	-1.033963871	-0.03883775	0.242558738	-2.272147777	0.223963647
YWHAG	1.006246627	1.315705815	-0.689984183	-0.990218754	0.970757505	-0.624849428	-0.799654745	-0.054945181	-0.693892081	-0.098858106	-0.327937459	-1.052597237	0.003349128	1.362216918	0.363285291	-1.036166288	-1.850892023	-0.70840077
ZADH2	0.260982258	0.098607997	1.715319514	2.182264415	-1.14935243	-0.769274401	-0.856753186	0.09498923	0.046996704	-1.380436908	0.093102119	0.046046619	0.09527453	1.284275289	1.284188729	0.24704283	1.042669309	-0.730989092
ZAK	1.702213549	0.836389069	-0.575613975	-1.674954363	2.315546136	-0.888877494	0.222608349	0.139512647	-0.643963519	-1.410577056	-0.74353479	0.046837829	0.208780705	-2.939438022	-0.384916113	0.148876397	-0.199879161	-0.557799161
ZBED2	-0.038249241	0.367688986	-0.64348333	-0.341200223	-0.821941676	-0.830986504	-0.377330081	3.933987144	-0.258594823	-0.243721527	-0.587441776	0.111130878	-0.367804802	-0.127329194	-0.334814972	-0.465057064	-0.614624309	1.889452992
ZBED3	0.473761729	-1.196894649	-0.607593976	-0.130976586	1.601130404	1.11197652	-0.418412816	-1.211206359	-0.133104487	-0.339432776	0.622402394	0.19284174	1.249607818	-0.270337182	0.684682389	0.346600244	1.309441747	-0.455772867
ZBED5	1.939835802	-1.365247372	0.151368371	0.523721751	0.634374532	-1.250656309	-0.225744032	-0.782301186	-0.5033792	-1.063212885	-0.665759469	-1.383013664	-0.705914782	-1.384818167	-0.611179613	-0.623519307	-1.101061632	-0.457310004
ZBED5-AS1	-1.802416117	-0.24121161	1.666537634	1.606186606	-0.989321557	-1.038718733	1.27771773	-0.19380656	1.28509748	0.031202776	-0.383514077	0.563819395	0.7207524	0.175843703	0.122473274	0.492112995	-0.269502007	0.347055246
ZBED6	-1.188913885	-0.051481935	-1.238023612	-0.118807216	-1.585499875	-0.112335958	-1.851729251	0.095360254	1.173060075	0.356527125	-0.233054909	-0.494639002	-0.285859639	0.806046971	0.650814811	-0.062910918	0.171339136	0.985243837
ZBED6CL	-0.095465537	0.227609974	-0.207737706	-1.552917423	1.008918615	0.135754515	-0.412605925	-0.445414488	0.442411577	-0.169345009	0.355716188	-1.279831781	0.453608682	-0.627920887	1.459843882	0.037091253	-1.04165361	-0.434219221
ZBED8	0.847676503	-0.429210795	-0.130337586	-0.071711238	1.568105463	-1.589047823	-0.622832805	-0.269653411	-0.421832418	-1.36296347	-1.734798502	-1.109627995	-0.067979108	-1.300576565	0.331315021	-0.798016817	-0.451339562	-0.172866408
ZBTB16	-0.821969385	-1.502273386	1.507153851	0.197028032	-1.824769546	-0.274105114	-0.162623408	1.511797669	0.785279723	-0.063469815	3.014840648	0.350080619	-0.311282426	0.911382193	-0.34867041	-0.182773998	-0.056505205	0.403380688
